team,player,category,CAR,YDS,AVG,TD,LONG
JAX,Nick Mullens,rushing,3,-3,-1.0,0,-1
KC,Rashee Rice,rushing,1,2,2.0,0,2
KC,Xavier Worthy,rushing,2,13,6.5,0,17
KC,Isiah Pacheco,rushing,3,16,5.3,0,9
KC,Patrick Mahomes,rushing,3,30,10.0,0,16
KC,Kareem Hunt,rushing,14,58,4.1,0,14
LAC,Trey Lance,rushing,4,4,1.0,0,4
LAC,Kimani Vidal,rushing,25,126,5.0,1,59
LAC,Jaret Patterson,rushing,11,54,4.9,1,22
LAC,Justin Herbert,rushing,3,8,2.7,0,4
LAR,Matthew Stafford,rushing,1,-1,-1.0,0,-1
LAR,Kyren Williams,rushing,13,72,5.5,1,12
LAR,Blake Corum,rushing,7,81,11.6,1,34
LV,Geno Smith,rushing,2,-6,-3.0,0,-1
LV,Ashton Jeanty,rushing,15,31,2.1,0,9
LV,Raheem Mostert,rushing,1,6,6.0,0,6
MIA,Ollie Gordon II,rushing,3,10,3.3,0,9
MIA,De'Von Achane,rushing,22,134,6.1,1,29
MIA,Jaylen Wright,rushing,3,16,5.3,0,8
MIA,Tua Tagovailoa,rushing,4,4,1.0,0,3
MIN,Zavier Scott,rushing,3,17,5.7,0,9
MIN,Jordan Mason,rushing,6,47,7.8,0,24
MIN,Aaron Jones Sr.,rushing,6,3,0.5,0,4
MIN,Max Brosmer,rushing,1,-1,-1.0,0,-1
NE,TreVeyon Henderson,rushing,11,67,6.1,0,26
NE,Drake Maye,rushing,6,12,2.0,0,8
NE,Rhamondre Stevenson,rushing,12,40,3.3,0,9
NO,Taysom Hill,rushing,1,2,2.0,0,2
NO,Devin Neal,rushing,14,47,3.4,0,8
NO,Mason Tipton,rushing,1,-1,-1.0,0,-1
NO,Evan Hull,rushing,5,15,3.0,0,5
NO,Tyler Shough,rushing,6,18,3.0,0,8
NYG,Jamie Gillan,rushing,1,-13,-13.0,0,-13
NYG,Devin Singletary,rushing,12,68,5.7,1,22
NYG,Tyrone Tracy Jr.,rushing,10,36,3.6,0,9
NYG,Jaxson Dart,rushing,4,20,5.0,0,12
NYJ,John Metchie III,rushing,1,-2,-2.0,0,-2
NYJ,Tyrod Taylor,rushing,8,44,5.5,1,14
NYJ,Breece Hall,rushing,19,68,3.6,1,9
PHI,Saquon Barkley,rushing,13,56,4.3,0,15
PHI,Jalen Hurts,rushing,4,31,7.8,0,23
PIT,Aaron Rodgers,rushing,1,0,0.0,0,0
PIT,Jaylen Warren,rushing,10,35,3.5,1,12
PIT,Kenny Gainwell,rushing,5,20,4.0,0,11
PIT,Kaleb Johnson,rushing,2,3,1.5,0,2
SEA,AJ Barner,rushing,1,2,2.0,0,2
SEA,Myles Gaskin,rushing,3,6,2.0,0,3
SEA,Rashid Shaheed,rushing,1,9,9.0,0,9
SEA,Zach Charbonnet,rushing,14,52,3.7,1,17
SEA,Kenneth Walker III,rushing,13,56,4.3,0,24
SF,Brian Robinson Jr.,rushing,8,26,3.3,0,9
SF,Mac Jones,rushing,2,2,1.0,0,3
SF,Brock Purdy,rushing,2,4,2.0,1,2
SF,Demarcus Robinson,rushing,1,6,6.0,0,6
SF,Christian McCaffrey,rushing,20,53,2.7,1,7
TB,Rachaad White,rushing,2,7,3.5,0,5
TB,Sean Tucker,rushing,2,0,0.0,0,2
TB,Bucky Irving,rushing,17,61,3.6,1,13
TB,Baker Mayfield,rushing,6,27,4.5,0,21
TEN,Cam Ward,rushing,1,7,7.0,0,7
TEN,Chimere Dike,rushing,1,1,1.0,0,1
TEN,Tony Pollard,rushing,10,60,6.0,0,15
TEN,Tyjae Spears,rushing,2,-1,-0.5,0,2
WSH,Marcus Mariota,rushing,10,55,5.5,0,19
WSH,Chris Rodriguez Jr.,rushing,11,41,3.7,1,11
WSH,Jeremy McNichols,rushing,6,30,5.0,0,16
WSH,Jacory Croskey-Merritt,rushing,4,20,5.0,0,12
WSH,Deebo Samuel,rushing,2,-3,-1.5,0,-1
