team,player,category,CAR,YDS,AVG,TD,LONG
JAX,D'Ernest Johnson,rushing,7,20,2.9,0,9
JAX,Tank Bigsby,rushing,9,21,2.3,0,6
JAX,Travis Etienne Jr.,rushing,14,52,3.7,0,11
KC,Isiah Pacheco,rushing,19,89,4.7,0,24
KC,Patrick Mahomes,rushing,6,38,6.3,0,14
KC,Clyde Edwards-Helaire,rushing,2,20,10.0,0,12
KC,Jerick McKinnon,rushing,1,7,7.0,0,7
KC,Kadarius Toney,rushing,2,14,7.0,0,14
LAC,Justin Herbert,rushing,8,73,9.1,0,28
LAC,Austin Ekeler,rushing,10,64,6.4,0,37
LAC,Joshua Kelley,rushing,6,13,2.2,0,7
LAR,Zach Evans,rushing,1,0,0.0,0,0
LAR,Matthew Stafford,rushing,2,1,0.5,0,3
LAR,Darrell Henderson Jr.,rushing,6,1,0.2,1,4
LAR,Puka Nacua,rushing,1,7,7.0,0,7
LAR,Royce Freeman,rushing,17,73,4.3,0,15
LV,Josh Jacobs,rushing,14,39,2.8,0,9
LV,Aidan O'Connell,rushing,1,3,3.0,0,3
LV,Tre Tucker,rushing,1,-6,-6.0,0,-6
MIA,Tua Tagovailoa,rushing,2,6,3.0,0,7
MIA,Salvon Ahmed,rushing,3,6,2.0,0,3
MIA,Raheem Mostert,rushing,22,86,3.9,0,10
MIA,De'Von Achane,rushing,1,1,1.0,0,1
MIN,Alexander Mattison,rushing,18,81,4.5,0,15
MIN,Ty Chandler,rushing,10,73,7.3,0,31
MIN,Joshua Dobbs,rushing,8,21,2.6,1,10
NYG,Tommy DeVito,rushing,1,7,7.0,0,7
NYG,Matt Breida,rushing,3,-1,-0.3,0,3
NYG,Wan'Dale Robinson,rushing,1,2,2.0,0,2
NYG,Saquon Barkley,rushing,14,83,5.9,0,36
NYJ,Breece Hall,rushing,10,23,2.3,0,14
NYJ,Zach Wilson,rushing,4,15,3.8,0,7
NYJ,Dalvin Cook,rushing,2,13,6.5,0,10
NYJ,Israel Abanikanda,rushing,1,11,11.0,0,11
NYJ,Tim Boyle,rushing,1,1,1.0,0,1
PHI,Jalen Hurts,rushing,12,29,2.4,2,10
PHI,D'Andre Swift,rushing,12,76,6.3,1,35
PHI,Boston Scott,rushing,2,8,4.0,0,4
PHI,Kenny Gainwell,rushing,1,1,1.0,0,1
PIT,Najee Harris,rushing,12,35,2.9,0,17
PIT,Jaylen Warren,rushing,9,129,14.3,1,74
PIT,George Pickens,rushing,1,-1,-1.0,0,-1
PIT,Kenny Pickett,rushing,4,9,2.3,0,5
SEA,Geno Smith,rushing,1,-1,-1.0,0,-1
SEA,Kenneth Walker III,rushing,4,18,4.5,0,6
SEA,Zach Charbonnet,rushing,15,47,3.1,0,11
SEA,DeeJay Dallas,rushing,1,4,4.0,0,4
SF,Elijah Mitchell,rushing,4,24,6.0,0,13
SF,Christian McCaffrey,rushing,21,78,3.7,0,12
SF,Deebo Samuel,rushing,1,-1,-1.0,0,-1
SF,Brock Purdy,rushing,4,14,3.5,0,13
TB,Trey Palmer,rushing,1,6,6.0,0,6
TB,Chase Edmonds,rushing,4,8,2.0,0,3
TB,Rachaad White,rushing,9,30,3.3,1,7
TB,Deven Thompkins,rushing,1,17,17.0,0,17
TB,Baker Mayfield,rushing,3,5,1.7,0,3
TEN,Chris Moore,rushing,1,38,38.0,0,38
TEN,Derrick Henry,rushing,10,38,3.8,0,16
TEN,Will Levis,rushing,4,2,0.5,0,4
TEN,Tyjae Spears,rushing,4,14,3.5,0,5
WSH,Sam Howell,rushing,3,35,11.7,1,20
WSH,Chris Rodriguez Jr.,rushing,6,43,7.2,0,16
WSH,Brian Robinson Jr.,rushing,17,73,4.3,0,18
WSH,Derrick Gore,rushing,2,23,11.5,0,23
